file,N,Kendall Tau Diameter Correlation,Kendall Tau Diameter Pvalue,SRCC Diameter,SRCC Diameter Pvalue,Zscore of latest sample Diameter,P of no change in mean Diameter,Kendall Tau Weight Correlation,Kendall Tau Weight Pvalue,SRCC Weight,SRCC Weight Pvalue,Zscore of latest sample Weight,P of no change in mean Weight,Kendall Tau IV Correlation,Kendall Tau IV Pvalue,SRCC IV,SRCC IV Pvalue,Zscore of latest sample IV,P of no change in mean IV
230.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.0314624634137757,0.3023240020425748,1.0,1.0,0.9999999999999999,,1.0063963266389317,0.3142249599602438,-1.0,1.0,-0.9999999999999999,,-1.6056081228600774,0.10836003960335175
231.0,2.0,-1.0,1.0,-0.9999999999999999,,-0.652747325906477,0.5139191867617239,1.0,1.0,0.9999999999999999,,0.46858260023278014,0.6393680167929995,-1.0,1.0,-0.9999999999999999,,-1.039601049306754,0.2985252892162127
232.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,0.6790596209208937,0.4971000859316079,-0.33333333333333337,1.0,-0.5,0.6666666666666667,0.4257463818547736,0.6702926608438879,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-4.78880416287379,1.677781140475913e-06
233.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.1615055938886865,0.24543634963782068,-1.0,1.0,-0.9999999999999999,,-0.15408450229300028,0.8775431077249976,-1.0,1.0,-0.9999999999999999,,-2.376549341390917,0.01747542400072945
234.0,2.0,1.0,1.0,0.9999999999999999,,1.2608243936610068,0.20737212299237517,1.0,1.0,0.9999999999999999,,1.1336671827237936,0.25693418036662596,-1.0,1.0,-0.9999999999999999,,-2.7235218958604106,0.0064589933971912475
238.0,2.0,-1.0,1.0,-0.9999999999999999,,-0.1723298142117636,0.8631782466109446,1.0,1.0,0.9999999999999999,,2.052803207648868,0.040091667328403816,1.0,1.0,0.9999999999999999,,0.36861905966077585,0.7124116869873715
239.0,2.0,-1.0,1.0,-0.9999999999999999,,-0.9627820102715243,0.3356569305062841,1.0,1.0,0.9999999999999999,,0.03490285160781521,0.9721572067459925,-1.0,1.0,-0.9999999999999999,,-0.06364542532345102,0.9492525608609204
240.0,2.0,1.0,1.0,0.9999999999999999,,0.08574023745910492,0.9316729150183438,1.0,1.0,0.9999999999999999,,1.6019673274205846,0.10916283464942458,1.0,1.0,0.9999999999999999,,1.737051448513104,0.08237809008142646
241.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,0.8011317790636024,0.4230553604067344,-0.33333333333333337,1.0,-0.5,0.6666666666666667,0.6353189756082304,0.5252204001435001,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-3.840463857872479,0.0001228020517187825
242.0,2.0,-1.0,1.0,-0.9999999999999999,,-2.720434018635586,0.00651962815836437,-1.0,1.0,-0.9999999999999999,,-5.9307153613311305,3.0161768686271595e-09,1.0,1.0,0.9999999999999999,,3.139605911310131,0.0016917524901708897
243.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,-0.31157979237300043,0.7553598935907374,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.3209308802072772,0.7482627717175057,0.33333333333333337,1.0,0.5,0.6666666666666667,1.0590392430771414,0.2895819079490721
244.0,3.0,1.0,0.3333333333333333,1.0,0.0,0.9596808342816757,0.33721587203606396,0.33333333333333337,1.0,0.5,0.6666666666666667,1.5102553945825692,0.13097826875399865,0.33333333333333337,1.0,0.5,0.6666666666666667,1.1341444871558464,0.25673394531422855
248.0,3.0,1.0,0.3333333333333333,1.0,0.0,0.95286092508193,0.34066054042731764,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.040037471757608516,0.9680632520888169,0.33333333333333337,1.0,0.5,0.6666666666666667,2.7921590141086714,0.005235761904135707
249.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.33462589205465537,0.7379073108061722,1.0,0.3333333333333333,1.0,0.0,1.4946887292020283,0.1349956971198452,1.0,0.3333333333333333,1.0,0.0,1.6717217904157755,0.09457919521208094
250.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.024941044427568494,0.9801019886875455,1.0,0.3333333333333333,1.0,0.0,2.0509759113946546,0.04026929265202523,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-2.053301425064027,0.04004335275064202
251.0,2.0,1.0,1.0,0.9999999999999999,,0.9423013674063807,0.34603836828805934,1.0,1.0,0.9999999999999999,,2.697953049933112,0.006976727952248084,1.0,1.0,0.9999999999999999,,1.6527972701492544,0.09837212986107964
256.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.5029138349320685,0.13286126490350902,-1.0,1.0,-0.9999999999999999,,-2.4647106883909746,0.013712392036622554,-1.0,1.0,-0.9999999999999999,,-0.18902609147767985,0.8500723673721147
257.0,2.0,-1.0,1.0,-0.9999999999999999,,-2.2289231532348164,0.02581901830058068,-1.0,1.0,-0.9999999999999999,,-2.3294265884263736,0.019836477876441685,1.0,1.0,0.9999999999999999,,0.09275173548929545,0.9261007951434486
258.0,2.0,-1.0,1.0,-0.9999999999999999,,-2.0335664584535826,0.04199532653802058,-1.0,1.0,-0.9999999999999999,,-2.428512306628026,0.015160910569584367,-1.0,1.0,-0.9999999999999999,,-2.5661355409869313,0.010283863425741183
259.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,1.090127510897941,0.2756569792213379,1.0,0.3333333333333333,1.0,0.0,2.7983462193509157,0.005136502200181352,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-1.2387661877447917,0.2154320990742995
260.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.065133463046408,0.28681553817238503,-1.0,1.0,-0.9999999999999999,,-1.7328207947637682,0.08312752560208643,1.0,1.0,0.9999999999999999,,0.7915509287252596,0.4286225692446122
297.0,2.0,-1.0,1.0,-0.9999999999999999,,-4.914381621976183,8.906311886706433e-07,-1.0,1.0,-0.9999999999999999,,-0.9449610132596621,0.3446787803332394,1.0,1.0,0.9999999999999999,,2.6597396355132017,0.007820107768313883
298.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,2.9791098791845387,0.002890870913531788,0.33333333333333337,1.0,0.5,0.6666666666666667,2.738868778071874,0.006165097483118379,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-1.7353787717623503,0.08267373758987004
299.0,2.0,-1.0,1.0,-0.9999999999999999,,-5.314025639492245,1.07229521067799e-07,-1.0,1.0,-0.9999999999999999,,-3.005785600206022,0.0026489570198137287,1.0,1.0,0.9999999999999999,,1.7763191863082444,0.07568032261293701
301.0,3.0,-1.0,0.3333333333333333,-1.0,0.0,-1.9998756836959997,0.04551368948008625,0.33333333333333337,1.0,0.5,0.6666666666666667,-0.369377287916944,0.7118465245043601,0.33333333333333337,1.0,0.5,0.6666666666666667,0.9378426876973858,0.3483252599333665
302.0,2.0,-1.0,1.0,-0.9999999999999999,,-5.159383263870744,2.4776465007010725e-07,1.0,1.0,0.9999999999999999,,0.6704225216908613,0.5025884816102746,1.0,1.0,0.9999999999999999,,1.4814726286592204,0.13848067346329848
308.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,2.3786888355882234,0.017374335336689816,1.0,0.3333333333333333,1.0,0.0,2.599460925813261,0.009337030770493,1.0,0.3333333333333333,1.0,0.0,1.372490355074377,0.16991083935529827
309.0,3.0,1.0,0.3333333333333333,1.0,0.0,4.452162322243643,8.500986223498607e-06,1.0,0.3333333333333333,1.0,0.0,4.411291572694891,1.0275583693521752e-05,1.0,0.3333333333333333,1.0,0.0,1.5726295577124783,0.11580461942674695
310.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,2.8555729628810136,0.004295925089674133,0.33333333333333337,1.0,0.5,0.6666666666666667,1.4632628036483397,0.14339548162297708,1.0,0.3333333333333333,1.0,0.0,1.915678583817177,0.055406020045113816
311.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,-0.5897385581112925,0.5553659405679583,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.8761430324825338,0.38095228135173165,1.0,0.3333333333333333,1.0,0.0,2.5788938167022497,0.009911724858508185
312.0,2.0,-1.0,1.0,-0.9999999999999999,,-0.7731417837725332,0.4394384750268707,-1.0,1.0,-0.9999999999999999,,-0.19297261510223745,0.8469804149538589,1.0,1.0,0.9999999999999999,,0.2498448347278183,0.8027073458882572
316.0,5.0,,,,,-1.9651075083560103,0.04940179577830416,,,,,1.296219110123923,0.19490000750284842,,,,,0.517619181067998,0.6047239962799579
317.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.2178766078590357,0.22327086672056473,-1.0,1.0,-0.9999999999999999,,-2.7270590857471064,0.006390159539470064,1.0,1.0,0.9999999999999999,,1.1894983656729874,0.23424361375371383
318.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,0.6543421743108196,0.5128913802780446,0.33333333333333337,1.0,0.5,0.6666666666666667,1.5265618307698336,0.12687000439565518,0.33333333333333337,1.0,0.5,0.6666666666666667,-0.004716939737541804,0.9962364405654152
319.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.285011406951516,0.7756354027353043,-1.0,0.3333333333333333,-1.0,0.0,-0.8228071068773296,0.4106176945685437,0.33333333333333337,1.0,0.5,0.6666666666666667,0.28303159788946597,0.7771526152768479
320.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-2.4381589948811224,0.014762279447524286,1.0,0.3333333333333333,1.0,0.0,1.696478777623393,0.08979524593103909,-1.0,0.3333333333333333,-1.0,0.0,-1.3731570849078703,0.16970351777883952
321.0,3.0,-1.0,0.3333333333333333,-1.0,0.0,-1.6703281700975536,0.0948544526329571,1.0,0.3333333333333333,1.0,0.0,2.46221210887312,0.013808297849217598,-1.0,0.3333333333333333,-1.0,0.0,-2.219384180458499,0.026460598970025045
322.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,3.4402398852642566,0.000581198802668062,0.33333333333333337,1.0,0.5,0.6666666666666667,2.355917630850101,0.018477014261003916,-1.0,0.3333333333333333,-1.0,0.0,-1.931285179702402,0.053447795126580176
323.0,3.0,-1.0,0.3333333333333333,-1.0,0.0,-1.0912704580032428,0.2751538928307703,1.0,0.3333333333333333,1.0,0.0,1.0564589024262012,0.29075860753116345,1.0,0.3333333333333333,1.0,0.0,0.13312333559900455,0.8940958402579702
324.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,0.23589735299167677,0.813512322302831,0.33333333333333337,1.0,0.5,0.6666666666666667,0.7007781250763154,0.48344149158383676,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.15967996812943155,0.8731331815243867
325.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,0.22205726208589552,0.8242693071788786,1.0,0.3333333333333333,1.0,0.0,0.8676619889809618,0.38557940036590954,1.0,0.3333333333333333,1.0,0.0,0.19950350025527203,0.8418689055812935
326.0,2.0,1.0,1.0,0.9999999999999999,,1.0188048718106968,0.30829561238879655,1.0,1.0,0.9999999999999999,,0.08525485777600729,0.932058779088929,1.0,1.0,0.9999999999999999,,0.18867308143564604,0.8503490505427971
327.0,2.0,1.0,1.0,0.9999999999999999,,0.5667078701399734,0.5709126729378895,1.0,1.0,0.9999999999999999,,0.6585132283441648,0.5102083996774247,-1.0,1.0,-0.9999999999999999,,-0.07675166679534735,0.9388211015659188
329.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,0.5524707035304475,0.5806259009930106,1.0,0.3333333333333333,1.0,0.0,1.3152513589554313,0.188425439533363,-1.0,0.3333333333333333,-1.0,0.0,-0.5693123713871074,0.5691441726290458
330.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,0.4364900319976184,0.6624812298467908,0.33333333333333337,1.0,0.5,0.6666666666666667,0.3569932444310778,0.7210968631350794,0.33333333333333337,1.0,0.5,0.6666666666666667,0.45923955770740543,0.6460621466373488
331.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,0.41797312540628206,0.6759667663666934,0.33333333333333337,1.0,0.5,0.6666666666666667,0.7643560053369122,0.4446551187372114,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.5746115970119242,0.565554007114625
332.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,1.1919732307550062,0.23327174181584087,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-1.065124884962675,0.28681941946837575,1.0,0.3333333333333333,1.0,0.0,2.2709034592168287,0.02315282281217597
333.0,3.0,1.0,0.3333333333333333,1.0,0.0,2.215379716273947,0.026734012381043688,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.5965200913324642,0.5508278360285183,1.0,0.3333333333333333,1.0,0.0,2.366054364284358,0.017978804163943752
334.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,2.206435282184684,0.027353536944898078,0.33333333333333337,1.0,0.5,0.6666666666666667,-0.3620362476737202,0.7173249434036553,1.0,0.3333333333333333,1.0,0.0,1.8858976807962877,0.05930874411824595
335.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,2.2866049908067456,0.022218889676127094,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-1.578826401557414,0.11437588106213692,1.0,0.3333333333333333,1.0,0.0,1.6084754440299587,0.10773109006693474
336.0,3.0,1.0,0.3333333333333333,1.0,0.0,1.4816632982462872,0.13842990736104507,,,,,,,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-1.2143315055716921,0.224621159406438
